Gene.ontology.ID,Function,Gene.name,Uniprot.ID
GO:0016020,  membrane  [isa: 0110165  0005575 ],ampG,E1W8V4
GO:0016020,  membrane  [isa: 0110165  0005575 ],gabP,E1WA42
GO:0016020,  membrane  [isa: 0110165  0005575 ],fepD,E1W993
GO:0016020,  membrane  [isa: 0110165  0005575 ],ppdD,E1W816
GO:0016020,  membrane  [isa: 0110165  0005575 ],secA,E1W808
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],mraY,E1W7Z7
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ppdD,E1W816
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],proW,E1WA60
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],aroP,E1W822
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],citT,E1W9B9
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],focA,E1W705
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],barA,E1WAK4
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],kefC,E1W7V9
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],tatE,E1W9D3
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],cydC,E1W6Y8
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],mdoH,E1W7I0
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ftsI,E1W7Z4
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],cyoB,E1W8V2
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],caiT,E1W7U8
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ybjG,E1WA01
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],cyoE,E1W8U9
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ampG,E1W8V4
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],gabP,E1WA42
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],brnQ,E1W8R0
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],sdhC,E1W9M5
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],pheP,E1W969
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],cycA,E1WAT3
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],amtB,E1W8X3
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],lnt,E1W9G7
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],gltK,E1W9G4
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],putP,E1W7F5
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],cydA,E1W9N3
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],fepG,E1W992
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],phoE,E1W8I4
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],yajC,E1W8R7
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],gltJ,E1W9G5
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],glnP,E1W9W5
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],araJ,E1W8Q5
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],aas,E1WAQ3
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],artQ,E1W6V9
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],clcA,E1W875
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],cdsA,E1W894
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],cydD,E1W6Y9
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],lgt,E1WAP5
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ampE,E1W819
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],fepD,E1W993
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],hofC,E1W814
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],bcfC,E1W7P6
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],cyoA,E1W8V3
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],fepE,E1W990
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],kdpA,E1W9K0
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ftsB,E1WAH5
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ompA,E1W7A2
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ftsQ,E1W803
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ftsK,E1W6Z2
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],nagE,E1W9H9
GO:0016021,  integral component of membrane  [isa: 0031224  0110165  0005575 ],ftsL,E1W7Z3
GO:0016024,  CDP-diacylglycerol biosynthetic process  [isa: 0006221  0072528  1901566  1901564  0006807  0008152  0008150 ],cdsA,E1W894
GO:0016209,  antioxidant activity  [isa: 0003674 ],ahpC,E1W9A9
GO:0016260,  selenocysteine biosynthetic process  [isa: 0009070  1901607  0008652  0046394  0016053  0006082  0044237  0009987  0008150 ],serS,E1W6Z5
GO:0016298,  lipase activity  [isa: 0016787  0003824  0003674 ],tesA,E1W914
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],proB,E1W8I5
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],fucK,E1WAM2
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],adk,E1W8Z6
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],rnk,E1W9B7
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],pyrH,E1W890
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],thrA,E1W7M5
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],nagE,E1W9H9
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],folK,E1W855
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],aroL,E1W8P9
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],galK,E1W9R2
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],thrB,E1W7M6
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],cmk,E1W711
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],ribF,E1W7R9
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],glxK,E1W932
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],barA,E1WAK4
GO:0016301,  kinase activity  [isa: 0016740  0003824  0003674 ],coaE,E1W812
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],proB,E1W8I5
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],rnk,E1W9B7
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],coaE,E1W812
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],pyrH,E1W890
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],glxK,E1W932
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],cmk,E1W711
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],nagE,E1W9H9
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],ribF,E1W7R9
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],thrA,E1W7M5
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],thrB,E1W7M6
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],barA,E1WAK4
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],adk,E1W8Z6
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],aroL,E1W8P9
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],galK,E1W9R2
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],citG,E1W9C0
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],fucK,E1WAM2
GO:0016310,  phosphorylation  [isa: 0006796  0006793  0044237  0009987  0008150 ],folK,E1W855
GO:0016405,  CoA-ligase activity  [isa: 0016874  0003824  0003674 ],caiC,E1W7U5
GO:0016407,  acetyltransferase activity  [isa: 0016740  0003824  0003674 ],maa,E1W8Y1
GO:0016410,  N-acyltransferase activity  [isa: 0016740  0003824  0003674 ],lnt,E1W9G7
GO:0016415,  octanoyltransferase activity  [isa: 0016740  0003824  0003674 ],lipB,E1W9D6
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],dmsA,E1W6Z6
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],caiA,E1W7U7
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],trxB,E1W6Z0
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],sdhC,E1W9M5
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],dapB,E1W7T8
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],cyoA,E1W8V3
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],ahpF,E1W9B0
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],garR,E1W927
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],cyoB,E1W8V2
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],cysI,E1WAJ1
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],solA,E1W7I9
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],ribD,E1W8S6
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],sucA,E1W9M9
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],proC,E1W8P7
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],gabD,E1WA40
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],allD,E1W935
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],folA,E1W7W0
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],msrA,E1WAU3
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],dps,E1W9W7
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],thrA,E1W7M5
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],sdhA,E1W9M7
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],ahpC,E1W9A9
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],wrbA,E1W7F0
GO:0016491,  oxidoreductase activity  [isa: 0003824  0003674 ],nrdE,E1WA57
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],aat,E1W6Y7
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],entD,E1W985
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],plsX,E1W7M1
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],maa,E1W8Y1
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],lgt,E1WAP5
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],gabT,E1WA41
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],bioB,E1W9T2
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],cdsA,E1W894
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],aas,E1WAQ3
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],proB,E1W8I5
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],ispA,E1W8T3
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],thrB,E1W7M6
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],argA,E1WAN5
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],miaB,E1W9H1
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],dnaQ,E1W8D0
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],dxs,E1W8T2
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],glxK,E1W932
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],nagE,E1W9H9
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],aroL,E1W8P9
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],speE,E1W838
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],barA,E1WAK4
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],lpxA,E1W8A0
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],serC,E1W708
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],ribF,E1W7R9
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],cmk,E1W711
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],dnaE,E1W8A3
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],cyoE,E1W8U9
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],apt,E1W8Z1
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],coaE,E1W812
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],prpC,E1W8N0
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],glnD,E1W886
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],fucK,E1WAM2
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],ybiB,E1W9V9
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],lnt,E1W9G7
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],nadA,E1W9P4
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],pyrH,E1W890
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],mraY,E1W7Z7
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],adk,E1W8Z6
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],aroG,E1W9P8
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],kdsB,E1W719
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],galK,E1W9R2
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],caiE,E1W7U3
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],thiI,E1W8T5
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],galT,E1W9R3
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],hpt,E1W842
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],lpxB,E1W8A1
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],thrA,E1W7M5
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],polB,E1W7X0
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],accA,E1W8A4
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],bioC,E1W9T4
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],pcnB,E1W856
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],mdoH,E1W7I0
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],rimJ,E1W7J6
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],lipB,E1W9D6
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],bioA,E1W9T1
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],gpt,E1W8I1
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],cysN,E1WAH8
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],leuA,E1W7Y5
GO:0016740,  transferase activity  [isa: 0003824  0003674 ],citG,E1W9C0
GO:0016743,  carboxyl- or carbamoyltransferase activity  [isa: 0016740  0003824  0003674 ],accA,E1W8A4
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],galT,E1W9R3
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],dnaE,E1W8A3
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],ribF,E1W7R9
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],glnD,E1W886
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],polB,E1W7X0
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],kdsB,E1W719
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],cdsA,E1W894
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],dnaQ,E1W8D0
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],cysN,E1WAH8
GO:0016779,  nucleotidyltransferase activity  [isa: 0016740  0003824  0003674 ],pcnB,E1W856
GO:0016783,  sulfurtransferase activity  [isa: 0016740  0003824  0003674 ],thiI,E1W8T5
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],pepD,E1W8I0
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],mutT,E1W809
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],allC,E1W934
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],gloB,E1W8C7
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],ribD,E1W8S6
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],pyrC,E1W7J2
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],rppH,E1WAP7
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],yqaB,E1WA70
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],recD,E1WAN6
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],rhlE,E1W9V7
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],uvrB,E1W9T6
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],xseB,E1W8T4
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],nagA,E1W9H7
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],ulaG,E1WAR7
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],sbcD,E1W8Q7
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],helD,E1W7A7
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],aes,E1W8Z8
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],glnD,E1W886
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],lon,E1W8W0
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],allB,E1W930
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],nagB,E1W9H8
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],allA,E1W923
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],malZ,E1W8R2
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],ampD,E1W818
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],sbcC,E1W8Q6
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],ftsI,E1W7Z4
GO:0016787,  hydrolase activity  [isa: 0003824  0003674 ],dnaQ,E1W8D0
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],fabA,E1W799
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],luxS,E1WA67
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],eno,E1WAJ6
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],speD,E1W837
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],hemH,E1W8Z7
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],rlpA,E1W9D9
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],hemB,E1W8N3
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],allA,E1W923
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],caiD,E1W7U4
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],moaA,E1W9T9
GO:0016829,  lyase activity  [isa: 0003824  0003674 ],prpB,E1W8M9
GO:0016830,  carbon-carbon lyase activity  [isa: 0016829  0003824  0003674 ],moaA,E1W9T9
GO:0016831,  carboxy-lyase activity  [isa: 0016830  0016829  0003824  0003674 ],speD,E1W837
GO:0016836,  hydro-lyase activity  [isa: 0016835  0016829  0003824  0003674 ],caiD,E1W7U4
GO:0016853,  isomerase activity  [isa: 0003824  0003674 ],truD,E1WAH2
GO:0016853,  isomerase activity  [isa: 0003824  0003674 ],araA,E1W7X4
GO:0016853,  isomerase activity  [isa: 0003824  0003674 ],rluC,E1W7L5
GO:0016853,  isomerase activity  [isa: 0003824  0003674 ],rluA,E1W7W8
GO:0016853,  isomerase activity  [isa: 0003824  0003674 ],tig,E1W8V7
GO:0016853,  isomerase activity  [isa: 0003824  0003674 ],surA,E1W7W5
GO:0016853,  isomerase activity  [isa: 0003824  0003674 ],pgm,E1W9J2
GO:0016853,  isomerase activity  [isa: 0003824  0003674 ],fabA,E1W799
GO:0016853,  isomerase activity  [isa: 0003824  0003674 ],ppiB,E1W943
GO:0016860,  intramolecular oxidoreductase activity  [isa: 0016853  0003824  0003674 ],araA,E1W7X4
GO:0016866,  intramolecular transferase activity  [isa: 0016853  0003824  0003674 ],pgm,E1W9J2
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],bioD,E1W9T5
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],sucD,E1W9N2
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],accA,E1W8A4
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],bioD,E1W9T5
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],caiC,E1W7U5
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],lipB,E1W9D6
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],murD,E1W7Z8
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],murE,E1W7Z5
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],sucC,E1W9N1
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],aas,E1WAQ3
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],panC,E1W853
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],ileS,E1W7S0
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],serS,E1W6Z5
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],murC,E1W801
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],purK,E1W940
GO:0016874,  ligase activity  [isa: 0003824  0003674 ],murF,E1W7Z6
GO:0016878,  acid-thiol ligase activity  [isa: 0016874  0003824  0003674 ],caiC,E1W7U5
GO:0016881,  acid-amino acid ligase activity  [isa: 0016874  0003824  0003674 ],murE,E1W7Z5
GO:0018106,  peptidyl-histidine phosphorylation  [isa: 0006468  0016310  0006796  0006793  0044237  0009987  0008150 ],barA,E1WAK4
GO:0019008,  molybdopterin synthase complex  [isa: 0032991  0005575 ],moaA,E1W9T9
GO:0019243,  methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione  [isa: 0061727  0051596  0009438  0006081  0044237  0009987  0008150 ],gloB,E1W8C7
GO:0019262,  N-acetylneuraminate catabolic process  [isa: 0046348  1901136  1901575  0009056  0008152  0008150 ],nagB,E1W9H8
GO:0019317,  fucose catabolic process  [isa: 0019320  0046365  0044282  0009056  0008152  0008150 ],fucK,E1WAM2
GO:0019344,  cysteine biosynthetic process  [isa: 0000097  0008652  1901566  1901564  0006807  0008152  0008150 ],cysI,E1WAJ1
GO:0019363,  pyridine nucleotide biosynthetic process  [isa: 0072525  1901566  1901564  0006807  0008152  0008150 ],nadA,E1W9P4
GO:0019538,  protein metabolic process  [isa: 1901564  0006807  0008152  0008150 ],clpA,E1W6X8
GO:0019543,  propionate catabolic process  [isa: 0019626  0009062  0044242  0016042  1901575  0009056  0008152  0008150 ],prpB,E1W8M9
GO:0019543,  propionate catabolic process  [isa: 0019626  0009062  0044242  0016042  1901575  0009056  0008152  0008150 ],prpR,E1W8M8
GO:0019568,  arabinose catabolic process  [isa: 0019323  0046365  0044282  0009056  0008152  0008150 ],araA,E1W7X4
GO:0019569,  L-arabinose catabolic process to xylulose 5-phosphate  [isa: 0019572  0019568  0019323  0046365  0044282  0009056  0008152  0008150 ],araA,E1W7X4
GO:0019646,  aerobic electron transport chain  [isa: 0009060  0045333  0015980  0006091  0044237  0009987  0008150 ],cydA,E1W9N3
GO:0019752,  carboxylic acid metabolic process  [isa: 0043436  0006082  0044237  0009987  0008150 ],leuA,E1W7Y5
GO:0019805,  quinolinate biosynthetic process  [isa: 0072525  1901566  1901564  0006807  0008152  0008150 ],nadA,E1W9P4
GO:0019829,  ATPase-coupled cation transmembrane transporter activity  [isa: 0022890  0008324  0015075  0022857  0005215  0003674 ],kdpA,E1W9K0
GO:0019843,  rRNA binding  [isa: 0003723  0003676  0097159  0005488  0003674 ],rplI,E1WAS9
GO:0019843,  rRNA binding  [isa: 0003723  0003676  0097159  0005488  0003674 ],rpsF,E1WAS6
GO:0019843,  rRNA binding  [isa: 0003723  0003676  0097159  0005488  0003674 ],infA,E1W6Y5
GO:0019854,  L-ascorbic acid catabolic process  [isa: 0046365  0044282  0009056  0008152  0008150 ],ulaG,E1WAR7
GO:0019856,  pyrimidine nucleobase biosynthetic process  [isa: 0006206  0009112  1901564  0006807  0008152  0008150 ],pyrC,E1W7J2
GO:0019866,  organelle inner membrane  [isa: 0031090  0016020  0110165  0005575 ],nagE,E1W9H9
GO:0019877,  diaminopimelate biosynthetic process  [isa: 0008652  1901566  1901564  0006807  0008152  0008150 ],dapB,E1W7T8
GO:0019899,  enzyme binding  [isa: 0005515  0005488  0003674 ],kefC,E1W7V9
GO:0020037,  heme binding  [isa: 0048037  0005488  0003674 ],cysI,E1WAJ1
GO:0020037,  heme binding  [isa: 0048037  0005488  0003674 ],cyoB,E1W8V2
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],gltK,E1W9G4
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],artQ,E1W6V9
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],putP,E1W7F5
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],citT,E1W9B9
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],gltJ,E1W9G5
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],fepD,E1W993
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],caiT,E1W7U8
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],pheP,E1W969
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],focA,E1W705
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],fepG,E1W992
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],acrA,E1W8Y5
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],aroP,E1W822
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],cycA,E1WAT3
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],glnP,E1W9W5
GO:0022857,  transmembrane transporter activity  [isa: 0005215  0003674 ],gabP,E1WA42
GO:0022900,  electron transport chain  [isa: 0055114  0008152  0008150 ],cyoA,E1W8V3
GO:0022900,  electron transport chain  [isa: 0055114  0008152  0008150 ],dmsA,E1W6Z6
GO:0022900,  electron transport chain  [isa: 0055114  0008152  0008150 ],sdhC,E1W9M5
GO:0022900,  electron transport chain  [isa: 0055114  0008152  0008150 ],ahpF,E1W9B0
GO:0022900,  electron transport chain  [isa: 0055114  0008152  0008150 ],sdhA,E1W9M7
